proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,GFF/Document/FileFormat.vb,100,7,15,78,3,0,1,4,0,4371,4.37 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,PTF/Document/DocumentBuilder.vb,27,0,5,22,1,0,1,1,0,1010,1010 B
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,PTF/Document/PtfParser.vb,77,10,8,59,1,0,0,3,0,3099,3.10 KB
G:/GCModeller/src/GCModeller/core/Bio.Annotation/annotation.NET5.vbproj,<project>,1746,351,222,1173,21,78,9,69,0,72519,72.52 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,BioAssemblyExtensions.vb,230,63,20,147,1,0,0,13,0,8824,8.82 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,LICENSE.vb,119,59,12,48,1,2,2,1,0,4584,4.58 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/IExpressionValue.vb,10,0,4,6,1,1,0,0,0,237,237 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/IMolecule.vb,11,0,3,8,1,4,0,0,0,234,234 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/MimeTypes.vb,30,18,3,9,1,0,0,0,0,1416,1.42 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/PeriodicTable.vb,223,18,41,164,2,2,2,5,4,9342,9.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/TabularLoader.vb,33,3,7,23,1,0,1,3,0,1157,1.16 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Extensions.vb,45,6,5,34,1,0,0,2,0,1928,1.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/GenomeContext.vb,549,202,63,284,1,6,1,19,0,24982,24.98 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Gtf.vb,48,0,6,42,1,0,0,2,0,1819,1.82 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,MetabolicModel/CompartmentLocation.vb,8,0,3,5,1,0,0,0,0,160,160 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,MetabolicModel/KEGGConvertor.vb,33,0,5,28,1,0,0,2,0,1252,1.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/BIOMTaxonomy.vb,240,67,32,141,3,4,1,7,0,10768,10.77 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/BIOMTaxonomyParser.vb,69,25,10,34,1,0,0,3,0,2694,2.69 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/IGenomeObject.vb,87,16,16,55,2,3,1,4,0,2926,2.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/LCA.vb,340,45,62,233,3,6,2,10,0,13235,13.23 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/OTUData.vb,51,19,7,25,1,3,2,1,0,1710,1.71 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/SampleAbundanceSelector.vb,49,7,8,34,1,0,2,1,0,1985,1.99 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/Taxonomy.vb,379,83,49,247,1,11,5,11,4,14873,14.87 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/TaxonomyExtensions.vb,123,25,14,84,4,1,0,6,0,4933,4.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Metagenomics/TaxonomyRanks.vb,44,27,2,15,1,0,0,0,0,1243,1.24 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Abstract.vb,22,11,4,7,1,2,0,0,0,598,598 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/DomainModels.vb,52,3,8,41,1,5,2,1,0,1669,1.67 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/DomainObject.vb,78,13,11,54,1,5,2,3,0,2691,2.69 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Extensions.vb,14,0,3,11,1,0,0,1,0,387,387 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/ProteinDomains.vb,115,36,13,66,1,6,0,7,0,5011,5.01 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Query/IQueryExtensions.vb,105,27,14,64,1,0,0,3,0,4446,4.45 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Query/MatchContext.vb,6,0,2,4,1,0,0,0,0,88,88 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Query/NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,165,165 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Resources/Default.Designer.vb,77,26,10,41,1,3,1,0,0,3324,3.32 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Abstract.vb,57,31,7,19,2,3,0,0,0,1842,1.84 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Bits.vb,121,22,20,79,1,3,1,6,0,4433,4.43 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/ISequenceModel.vb,99,44,11,44,1,3,0,2,0,3980,3.98 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/KSeqCartesianProduct.vb,50,8,7,35,1,0,1,1,0,1765,1.76 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/MWCalculator.vb,245,68,31,146,1,0,1,7,0,9282,9.28 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/SeqTypes.vb,24,12,3,9,1,0,0,0,0,548,548 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/TypeExtensions.vb,140,49,15,76,1,3,1,6,0,4989,4.99 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/bac-srna.org/Database.vb,49,0,7,42,1,3,2,2,0,2309,2.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/bac-srna.org/Interaction.vb,49,21,7,21,1,6,0,1,0,1610,1.61 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/bac-srna.org/Sequence.vb,86,8,13,65,1,4,3,4,0,2999,3.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOMINE/Database.vb,66,0,13,53,1,6,2,4,0,2486,2.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOMINE/ImportsAPI.vb,69,0,10,59,1,0,0,6,0,2919,2.92 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOMINE/Tables.vb,221,66,11,144,4,29,0,5,0,7320,7.32 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/csv.vb,73,6,13,54,1,0,0,2,0,2580,2.58 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/DOOR_API.vb,168,45,13,110,1,0,0,7,0,8401,8.40 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/IO.vb,73,12,8,53,1,0,0,3,0,2506,2.51 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/ViewAPI.vb,24,0,5,19,1,0,0,2,0,1007,1007 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/NamespaceDoc.vb,32,27,1,4,1,0,0,0,0,1655,1.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/Expasy/API.vb,173,32,18,123,3,0,0,9,0,9564,9.56 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/Expasy/EnzymeClass.vb,69,30,10,29,3,11,0,2,0,2556,2.56 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/iGEM/iGEMQuery.vb,24,0,6,18,1,0,1,3,0,866,866 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/iGEM/PartSeq.vb,48,5,5,38,1,6,0,1,0,1910,1.91 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/iGEM/rsbpml.vb,43,9,7,27,3,16,0,0,0,1570,1.57 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Extensions.vb,302,84,28,190,3,1,0,12,0,12284,12.28 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/MetabolicEmbedding.vb,73,0,16,57,1,0,1,2,0,2626,2.63 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/ReactionClassifier.vb,168,19,15,134,1,1,0,9,0,7564,7.56 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/ReactionRepository.vb,262,50,27,185,1,1,1,14,0,10898,10.90 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Extensions.vb,70,6,13,51,1,1,0,2,0,2445,2.44 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MiST2/WebHandler.vb,158,18,40,100,1,0,1,5,0,7762,7.76 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Annotation/AlignmentResult.vb,39,24,5,10,2,4,0,0,0,1202,1.20 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Annotation/COG.vb,79,0,16,63,2,2,0,3,0,2935,2.94 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Annotation/GeneBrief.vb,60,35,10,15,3,5,0,0,0,2012,2.01 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Annotation/GeneTable.vb,97,40,7,50,1,25,0,1,0,3795,3.79 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Annotation/PathwayBrief.vb,68,32,8,28,1,4,0,1,0,2529,2.53 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/DBLinkBuilder/Abstract.vb,22,5,3,14,2,4,0,1,0,685,685 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/DBLinkBuilder/DBLink.vb,89,20,15,54,1,3,2,6,0,3106,3.11 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/DBLinkBuilder/DBLinkBuilder.vb,136,10,20,106,1,9,5,0,0,5535,5.54 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/DBLinkBuilder/DBLinksManager.vb,118,9,17,92,1,4,3,2,0,4498,4.50 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/DBLinkBuilder/Xref.vb,58,0,10,48,1,1,2,3,0,2389,2.39 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Equations/CompoundSpecies.vb,25,0,7,18,1,5,2,1,0,616,616 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Equations/Reaction.vb,75,15,13,47,1,8,0,3,0,2849,2.85 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Equations/SideCompound.vb,25,0,8,17,1,2,2,1,0,556,556 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Locus/ExtensionMethods.vb,166,29,24,113,1,0,0,6,0,7506,7.51 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Locus/Interfaces.vb,71,34,16,21,6,7,0,0,0,2004,2.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Locus/Location.vb,281,112,34,135,1,6,4,10,2,10479,10.48 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Locus/LocusExtensions.vb,268,84,33,151,1,0,0,10,0,11398,11.40 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Locus/Position.vb,22,3,5,14,1,2,1,1,0,574,574 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/Context.vb,148,33,16,99,1,0,3,6,0,6654,6.65 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/ContextCore.vb,72,17,7,48,1,0,0,2,0,3193,3.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/ContextProvider.vb,260,74,29,157,1,0,3,8,0,13249,13.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/Density.vb,45,15,5,25,1,6,0,1,0,1487,1.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/Descriptions.vb,149,41,19,89,1,0,0,7,0,6685,6.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/GenomicsContext.vb,35,16,6,13,1,2,0,3,0,1342,1.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/Relationship.vb,75,17,11,47,1,3,2,2,0,2321,2.32 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Algorithm/TFDensity.vb,189,31,25,133,3,0,1,7,0,8179,8.18 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Operon/Operon.vb,6,0,2,4,1,0,0,0,0,88,88 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Promoter/Extensions.vb,221,70,28,123,1,0,0,5,0,10312,10.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Promoter/PrefixLength.vb,12,0,1,11,1,0,0,0,0,243,243 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ContextModel/Promoter/PromoterRegionParser.vb,106,23,16,67,1,2,3,4,0,4409,4.41 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,MetabolicModel/Models/MetabolicCompound.vb,29,0,6,23,1,6,0,1,0,1112,1.11 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,MetabolicModel/Models/MetabolicEnzyme.vb,11,0,4,7,1,1,0,0,0,336,336 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,MetabolicModel/Models/MetabolicPathway.vb,34,5,7,22,1,5,0,2,0,1290,1.29 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,MetabolicModel/Models/MetabolicReaction.vb,44,13,7,24,1,8,0,2,0,1980,1.98 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Chou-Fasman/AminoAcid.vb,66,12,12,42,1,7,1,1,0,2262,2.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Chou-Fasman/ChouFasman.vb,137,58,19,60,1,0,1,5,0,7175,7.17 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Chou-Fasman/Matrix.vb,164,84,12,68,2,1,0,1,0,7758,7.76 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Chou-Fasman/SecondaryStructures.vb,33,20,4,9,1,0,0,0,0,821,821 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ProteinModel/Chou-Fasman/StructuralAnnotation.vb,22,0,6,16,1,3,0,0,0,630,630 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Query/Term/geneName.vb,23,0,4,19,1,0,0,1,0,769,769 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Resources/KEGG/KEGG.Designer.vb,266,162,19,85,1,12,1,0,0,12821,12.82 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Resources/transl_table/TranslTables.Designer.vb,462,304,28,130,1,21,1,0,0,22036,22.04 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/FASTA/Abstract.vb,53,31,9,13,3,4,0,1,0,1996,2.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/FASTA/Extensions.vb,83,11,14,58,1,0,1,2,0,3264,3.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/FASTA/HeaderFormats.vb,57,14,9,34,1,0,0,4,0,1918,1.92 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Assembly.vb,67,13,12,42,1,0,2,2,0,2103,2.10 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Bases.vb,37,7,6,24,1,0,1,0,0,1532,1.53 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Extensions.vb,296,70,53,173,1,0,0,8,0,11583,11.58 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/mRNA.vb,92,9,21,62,1,0,0,1,0,3423,3.42 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/NucleicAcidStaticsProperty.vb,315,85,37,193,3,0,0,17,0,14391,14.39 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Patterns/IPatterns.vb,140,25,26,89,4,8,3,10,0,5094,5.09 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Patterns/PatternsAPI.vb,179,60,17,102,1,0,1,7,0,8681,8.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Patterns/Variation.vb,204,3,20,181,2,3,1,5,0,8131,8.13 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Polypeptides/AminoAcid.vb,146,95,24,27,1,0,0,0,0,3285,3.29 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Polypeptides/AminoAcidObjUtility.vb,528,3,26,499,1,0,0,3,0,16548,16.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Polypeptides/Polypeptides.vb,279,48,19,212,1,4,0,5,0,11789,11.79 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Slicer/CutSequence.vb,234,68,31,135,1,0,0,10,0,9187,9.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Slicer/KSeq.vb,140,65,18,57,1,2,0,8,0,6052,6.05 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Slicer/Slicer.vb,78,14,19,45,4,1,4,4,0,2678,2.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/Models/DOOR.vb,194,53,26,115,1,2,0,13,0,7195,7.20 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/Models/Operon.vb,256,79,28,149,1,10,1,8,0,10867,10.87 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/Models/OperonGene.vb,72,17,8,47,1,7,2,2,0,2769,2.77 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/Models/OperonLDM.vb,38,24,3,11,1,4,0,1,0,1156,1.16 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/DOOR/Models/OperonView.vb,155,20,23,112,1,5,0,8,0,6017,6.02 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/IdMapping.vb,143,28,11,104,1,22,0,4,0,5107,5.11 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/Expasy/csv/Enzyme.vb,30,0,5,25,1,6,0,2,0,1125,1.12 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/Expasy/csv/SwissProt.vb,28,0,6,22,1,3,0,2,0,794,794 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/Expasy/NomenclatureDB/Enzyme.vb,161,52,17,92,1,8,0,8,0,6679,6.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/Expasy/NomenclatureDB/NomenclatureDB.vb,118,24,14,80,1,3,1,4,0,5733,5.73 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/SequenceDump.vb,176,6,27,143,1,4,1,7,0,7577,7.58 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/KEGGObjects.vb,52,33,4,15,1,0,0,0,0,1381,1.38 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/KOrthology.vb,71,9,15,47,1,4,0,5,0,2486,2.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Medical/Disease.vb,33,4,5,24,1,13,0,1,0,1213,1.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Medical/DiseaseParser.vb,41,0,5,36,1,0,0,2,0,1695,1.70 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Medical/Drug.vb,179,17,29,133,4,34,2,5,0,6189,6.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Medical/DrugGroup.vb,23,0,4,19,1,9,0,1,0,890,890 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Medical/DrugParser.vb,256,25,37,194,1,0,0,8,0,9653,9.65 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Medical/Extensions.vb,85,11,12,62,1,0,0,3,0,3376,3.38 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/FetchSequence.vb,87,5,16,66,1,0,1,4,0,3357,3.36 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/PathwayMapping.vb,338,86,41,211,1,0,3,7,0,17247,17.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/QueryEntry.vb,225,68,32,125,3,5,2,7,0,8016,8.02 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/WebRequest.vb,377,112,51,214,3,0,0,18,0,16315,16.32 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/CompoundModelFactory.vb,28,0,7,21,3,5,0,1,0,1047,1.05 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/DBLink.vb,181,30,30,121,3,6,2,10,0,8477,8.48 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/EquationEquals.vb,116,24,16,76,1,1,0,5,0,5624,5.62 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/PathwayLink.vb,76,5,14,57,4,4,2,1,0,2677,2.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/PathwayMappingTool.vb,75,24,10,41,1,0,2,2,0,3716,3.72 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/PropertyAttributes.vb,72,6,12,54,1,1,1,5,0,3323,3.32 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/ProteinQuery.vb,45,6,8,31,1,0,1,1,0,1705,1.71 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/TransportReactions.vb,165,5,22,138,3,8,2,6,0,7545,7.54 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MiST2/DocArchive/Domain.vb,48,11,5,32,1,0,0,3,0,1877,1.88 KB
